submission_id,QUD,RT,age,both_infos,education,experiment_id,gender,ingroup_info_a,languages,option1,option2,question,response,startDate,startTime,trial_name,trial_number
2931,,10253,19,NA,Abitur,283,Weiblich,NA,Deutsch,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Du konntest dir ein Dilemma aussuchen.,Welche dieser Behauptungen über dieses Experiment ist wahr?,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Wed Aug 25 2021 12:02:46 GMT+0200 (Central European Summer Time),1629885766858,understanding_check,2
2931,,7650,19,NA,Abitur,283,Weiblich,NA,Deutsch,Für die Durchführung dieses Experiments erhälst du eine Aufwandsentschädigung oder VP Stunden.,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Wed Aug 25 2021 12:02:46 GMT+0200 (Central European Summer Time),1629885766858,understanding_check,3
2931,NA,NA,19,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:02:46 GMT+0200 (Central European Summer Time),1629885766858,group_ident,1
2931,NA,NA,19,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 12:02:46 GMT+0200 (Central European Summer Time),1629885766858,group_ident,2
2930,NA,NA,23,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,0,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,topic_choice,1
2930,NA,NA,23,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,-5,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,statement_rating,1
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision1,1
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision1,2
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision1,3
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,4,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision1,4
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,-2,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision1,5
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision2,1
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision2,2
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision2,3
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,1,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision2,4
2930,NA,NA,23,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,dilemma_decision2,5
2930,,13351,23,NA,Abitur,283,Männlich,NA,Deutsch,Du musstest immer so schnell wie möglich antworten.,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,understanding_check,1
2930,,5049,23,NA,Abitur,283,Männlich,NA,Deutsch,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Du konntest dir ein Dilemma aussuchen.,Welche dieser Behauptungen über dieses Experiment ist wahr?,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,understanding_check,2
2930,,7715,23,NA,Abitur,283,Männlich,NA,Deutsch,Für die Durchführung dieses Experiments erhälst du eine Aufwandsentschädigung oder VP Stunden.,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,understanding_check,3
2930,NA,NA,23,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,group_ident,1
2930,NA,NA,23,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:51:54 GMT+0200 (Mitteleuropäische Sommerzeit),1629888714231,group_ident,2
2928,NA,NA,21,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,7,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,topic_choice,1
2928,NA,NA,21,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,5,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,statement_rating,1
2928,NA,NA,21,false,Abitur,283,Männlich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision2,1
2928,NA,NA,21,false,Abitur,283,Männlich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision2,2
2928,NA,NA,21,false,Abitur,283,Männlich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision2,3
2928,NA,NA,21,false,Abitur,283,Männlich,true,Deutsch,NA,NA,NA,2,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision2,4
2928,NA,NA,21,false,Abitur,283,Männlich,true,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision2,5
2928,NA,NA,21,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision1,1
2928,NA,NA,21,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision1,2
2928,NA,NA,21,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision1,3
2928,NA,NA,21,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,5,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision1,4
2928,NA,NA,21,false,Abitur,283,Männlich,false,Deutsch,NA,NA,NA,-1,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,dilemma_decision1,5
2928,,5537,21,NA,Abitur,283,Männlich,NA,Deutsch,Du musstest immer so schnell wie möglich antworten.,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,understanding_check,1
2928,,5742,21,NA,Abitur,283,Männlich,NA,Deutsch,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Du konntest dir ein Dilemma aussuchen.,Welche dieser Behauptungen über dieses Experiment ist wahr?,Du konntest dir ein Dilemma aussuchen.,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,understanding_check,2
2928,,6568,21,NA,Abitur,283,Männlich,NA,Deutsch,Für die Durchführung dieses Experiments erhälst du eine Aufwandsentschädigung oder VP Stunden.,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,understanding_check,3
2928,NA,NA,21,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,group_ident,1
2928,NA,NA,21,NA,Abitur,283,Männlich,NA,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 12:47:00 GMT+0200 (Mitteleuropäische Sommerzeit),1629888421005,group_ident,2
2927,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,7,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,topic_choice,1
2927,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,5,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,statement_rating,1
2927,NA,NA,20,true,Abitur,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision1,1
2927,NA,NA,20,true,Abitur,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision1,2
2927,NA,NA,20,true,Abitur,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision1,3
2927,NA,NA,20,true,Abitur,283,Weiblich,false,Deutsch,NA,NA,NA,2,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision1,4
2927,NA,NA,20,true,Abitur,283,Weiblich,false,Deutsch,NA,NA,NA,-2,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision1,5
2927,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision2,1
2927,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision2,2
2927,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision2,3
2927,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision2,4
2927,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,dilemma_decision2,5
2927,,6783,20,NA,Abitur,283,Weiblich,NA,Deutsch,Du musstest immer so schnell wie möglich antworten.,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,understanding_check,1
2927,,4006,20,NA,Abitur,283,Weiblich,NA,Deutsch,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Du konntest dir ein Dilemma aussuchen.,Welche dieser Behauptungen über dieses Experiment ist wahr?,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,understanding_check,2
2927,,5951,20,NA,Abitur,283,Weiblich,NA,Deutsch,Für die Durchführung dieses Experiments erhälst du eine Aufwandsentschädigung oder VP Stunden.,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,understanding_check,3
2927,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,group_ident,1
2927,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 12:30:09 GMT+0200 (Central European Summer Time),1629887409184,group_ident,2
2926,NA,NA,49,NA,Universitärer Abschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,4,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,topic_choice,1
2926,NA,NA,49,NA,Universitärer Abschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,statement_rating,1
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision2,1
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision2,2
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision2,3
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,false,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision2,4
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,false,Deutsch,NA,NA,NA,1,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision2,5
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision1,1
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision1,2
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision1,3
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,true,Deutsch,NA,NA,NA,4,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision1,4
2926,NA,NA,49,false,Universitärer Abschluss,283,Weiblich,true,Deutsch,NA,NA,NA,0,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,dilemma_decision1,5
2926,,20086,49,NA,Universitärer Abschluss,283,Weiblich,NA,Deutsch,Du musstest immer so schnell wie möglich antworten.,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Welche dieser Behauptungen über dieses Experiment ist wahr?,Du musstest immer so schnell wie möglich antworten.,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,understanding_check,1
2926,,9761,49,NA,Universitärer Abschluss,283,Weiblich,NA,Deutsch,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Du konntest dir ein Dilemma aussuchen.,Welche dieser Behauptungen über dieses Experiment ist wahr?,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,understanding_check,2
2926,,12419,49,NA,Universitärer Abschluss,283,Weiblich,NA,Deutsch,Für die Durchführung dieses Experiments erhälst du eine Aufwandsentschädigung oder VP Stunden.,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,understanding_check,3
2926,NA,NA,49,NA,Universitärer Abschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,1,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,group_ident,1
2926,NA,NA,49,NA,Universitärer Abschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,1,Wed Aug 25 2021 12:05:13 GMT+0200 (CEST),1629885913367,group_ident,2
2924,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,7,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,topic_choice,1
2924,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,statement_rating,1
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision1,1
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision1,2
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision1,3
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,2,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision1,4
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,0,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision1,5
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision2,1
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision2,2
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision2,3
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,4,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision2,4
2924,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,-2,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,dilemma_decision2,5
2924,,7519,20,NA,Abitur,283,Weiblich,NA,Deutsch,Du musstest immer so schnell wie möglich antworten.,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,understanding_check,1
2924,,4788,20,NA,Abitur,283,Weiblich,NA,Deutsch,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Du konntest dir ein Dilemma aussuchen.,Welche dieser Behauptungen über dieses Experiment ist wahr?,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,understanding_check,2
2924,,7255,20,NA,Abitur,283,Weiblich,NA,Deutsch,Für die Durchführung dieses Experiments erhälst du eine Aufwandsentschädigung oder VP Stunden.,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,understanding_check,3
2924,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,2,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,group_ident,1
2924,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 11:49:15 GMT+0200 (Central European Summer Time),1629884955525,group_ident,2
2922,NA,NA,24,NA,Hochschulabschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,4,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,topic_choice,1
2922,NA,NA,24,NA,Hochschulabschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,-5,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,statement_rating,1
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision2,1
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision2,2
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision2,3
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,true,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision2,4
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,true,Deutsch,NA,NA,NA,-2,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision2,5
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision1,1
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision1,2
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,false,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision1,3
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,false,Deutsch,NA,NA,NA,5,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision1,4
2922,NA,NA,24,false,Hochschulabschluss,283,Weiblich,false,Deutsch,NA,NA,NA,0,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,dilemma_decision1,5
2922,,10557,24,NA,Hochschulabschluss,283,Weiblich,NA,Deutsch,Du musstest immer so schnell wie möglich antworten.,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Es ist irrelevant, wie lange du für deine Antworten benötigt hast.",Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,understanding_check,1
2922,,6145,24,NA,Hochschulabschluss,283,Weiblich,NA,Deutsch,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Du konntest dir ein Dilemma aussuchen.,Welche dieser Behauptungen über dieses Experiment ist wahr?,Anfangs wurden dir mehrere Themen zur Auswahl gestellt.,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,understanding_check,2
2922,,8043,24,NA,Hochschulabschluss,283,Weiblich,NA,Deutsch,Für die Durchführung dieses Experiments erhälst du eine Aufwandsentschädigung oder VP Stunden.,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Welche dieser Behauptungen über dieses Experiment ist wahr?,"Wir können dir leider keine Aufwandsentschädigung oder VP Stunden anbieten, sind dir aber sehr dankbar.",Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,understanding_check,3
2922,NA,NA,24,NA,Hochschulabschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,group_ident,1
2922,NA,NA,24,NA,Hochschulabschluss,283,Weiblich,NA,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 11:18:17 GMT+0200 (Mitteleuropäische Sommerzeit),1629883097417,group_ident,2
2921,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,5,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,topic_choice,1
2921,NA,NA,20,NA,Abitur,283,Weiblich,NA,Deutsch,NA,NA,NA,-3,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,statement_rating,1
2921,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,dilemma_decision2,1
2921,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,dilemma_decision2,2
2921,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,dilemma_decision2,3
2921,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,3,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,dilemma_decision2,4
2921,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,-1,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,dilemma_decision2,5
2921,NA,NA,20,true,Abitur,283,Weiblich,true,Deutsch,NA,NA,NA,next,Wed Aug 25 2021 11:38:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629884318647,dilemma_decision1,1
